NUM_THREADS,DEFAULT_TICKS_PER_SLOT,ITER_BATCH_SIZE,RECV_BATCH_MAX_CPU,DEFAULT_HASHES_PER_SECOND,DEFAULT_TICKS_PER_SECOND,AVERAGE_TPS,AVERAGE_DROPRATE
3.0,900.0,900.0,57.0,1800000.0,144.0,23.588938,0.0
