ITER,NUM_THREADS,DEFAULT_TICKS_PER_SLOT,RECV_BATCH_MAX_CPU,ITER_BATCH_SIZE,DEFAULT_HASHES_PER_SECOND,DEFAULT_TICKS_PER_SECOND,AVERAGE_TPS_BENCH1,AVERAGE_DROPRATE_BENCH1,REAL_TIME_RATE_BENCH1,USER_TIME_RATE_BENCH1,SYS_TIME_RATE_BENCH1
0.0,5.0,59.0,935.0,1095.0,1706061.0,176.0,23.806803,0.0,15126.0,212.0,108.0
0.0,5.0,53.0,892.0,1074.0,2184848.0,151.0,23.668037,0.0,15102.0,252.0,49.0
0.0,5.0,71.0,932.0,1032.0,2154545.0,162.0,22.947369,0.0,15427.0,205.0,96.0
0.0,5.0,72.0,1038.0,889.0,1960606.0,175.0,23.381567,0.0,15212.0,170.0,149.0
0.0,5.0,70.0,1138.0,892.0,2087879.0,168.0,23.38117,0.0,15124.0,303.0,7.0
0.0,5.0,63.0,941.0,898.0,2081818.0,153.0,26.60679,0.0,14452.0,233.0,48.0
0.0,5.0,64.0,1123.0,1150.0,1833333.0,177.0,23.808764,0.0,15390.0,174.0,131.0
0.0,5.0,54.0,923.0,947.0,1784848.0,150.0,23.381933,0.0,15126.0,236.0,61.0
0.0,5.0,73.0,1014.0,865.0,1936364.0,167.0,23.239689,0.0,15341.0,208.0,96.0
0.0,5.0,69.0,965.0,1014.0,1736364.0,184.0,23.37976,0.0,15377.0,167.0,113.0
0.0,5.0,63.0,989.0,929.0,2051515.0,147.0,23.095024,0.0,15379.0,192.0,112.0
0.0,5.0,59.0,1053.0,895.0,1760606.0,178.0,24.235453,0.0,15182.0,231.0,65.0
0.0,5.0,59.0,1071.0,1144.0,1772727.0,157.0,23.23568,0.0,15094.0,283.0,16.0
0.0,5.0,61.0,1129.0,1011.0,1809091.0,182.0,23.666151,0.0,15147.0,210.0,106.0
0.0,5.0,56.0,944.0,880.0,2003030.0,168.0,23.80639,0.0,15079.0,219.0,94.0
,3.0,55.0,931.0,1055.0,1988087.0,153.0,29.693415,0.0,,,
,3.0,55.0,878.0,1038.0,2214610.0,152.0,29.695646,0.0,,,
,3.0,60.0,977.0,927.0,1834731.0,145.0,29.69743,0.0,,,
,3.0,53.0,971.0,929.0,2110239.0,145.0,30.833097,0.0,,,
,3.0,62.0,908.0,1035.0,2159811.0,150.0,29.120094,0.0,,,
,3.0,61.0,866.0,855.0,2130972.0,142.0,26.694977,0.0,,,
,3.0,53.0,952.0,925.0,1789017.0,144.0,31.966248,0.0,,,
,3.0,55.0,921.0,1042.0,1827763.0,150.0,29.224087,0.0,,,
,3.0,55.0,911.0,1037.0,1971789.0,153.0,29.69617,0.0,,,
,3.0,59.0,924.0,1044.0,1868685.0,152.0,28.263216,0.0,,,
,3.0,55.0,906.0,1038.0,1809013.0,152.0,30.264166,0.0,,,
,3.0,54.0,972.0,924.0,1981319.0,143.0,30.264923,0.0,,,
,3.0,55.0,883.0,1037.0,1840555.0,151.0,33.310528,0.0,,,
,3.0,53.0,957.0,929.0,1831699.0,144.0,30.26229,0.0,,,
,4.0,53.0,876.0,957.0,1937743.0,178.0,32.544594,0.0,,,
,4.0,53.0,886.0,1038.0,2211988.0,152.0,30.26496,0.0,,,
,4.0,61.0,929.0,900.0,2005901.0,153.0,29.126184,0.0,,,
,3.0,53.0,975.0,922.0,1842099.0,144.0,30.263353,0.0,,,
,3.0,56.0,889.0,1047.0,2164040.0,152.0,29.694174,0.0,,,
,3.0,54.0,877.0,966.0,1968537.0,177.0,31.976667,0.0,,,
,3.0,53.0,964.0,925.0,1943692.0,144.0,30.26885,0.0,,,
,3.0,54.0,885.0,1038.0,2060553.0,151.0,30.263712,0.0,,,
,3.0,53.0,962.0,928.0,1931627.0,144.0,29.11998,0.0,,,
,4.0,55.0,1066.0,999.0,2004410.0,171.0,29.26673,0.0,,,
,3.0,53.0,897.0,1037.0,2141967.0,150.0,27.982155,0.0,,,
,3.0,56.0,890.0,1038.0,1843219.0,151.0,30.261072,0.0,,,
,3.0,53.0,885.0,967.0,1881214.0,177.0,31.971903,0.0,,,
,3.0,60.0,861.0,852.0,2159147.0,142.0,27.979738,0.0,,,
,4.0,60.0,921.0,900.0,2014647.0,152.0,29.117748,0.0,,,
,3.0,58.0,915.0,896.0,2160167.0,152.0,27.98617,0.0,,,
,3.0,53.0,895.0,964.0,2137543.0,177.0,32.54278,0.0,,,
,3.0,55.0,921.0,910.0,2006105.0,151.0,27.309572,0.0,,,
,3.0,54.0,896.0,1034.0,1828547.0,152.0,33.303646,0.0,,,
,3.0,55.0,870.0,1036.0,1970896.0,152.0,30.266357,0.0,,,
,3.0,54.0,893.0,1047.0,1903870.0,152.0,30.265549,0.0,,,
,3.0,53.0,878.0,966.0,1835418.0,177.0,31.984983,0.0,,,
,3.0,55.0,881.0,1041.0,2239090.0,152.0,30.26683,0.0,,,
,3.0,54.0,963.0,924.0,1758137.0,145.0,29.693014,0.0,,,
,3.0,53.0,1058.0,1000.0,1956724.0,169.0,31.97727,0.0,,,
,3.0,53.0,957.0,927.0,1878931.0,144.0,30.264296,0.0,,,
,3.0,53.0,874.0,963.0,2056721.0,177.0,31.975842,0.0,,,
,3.0,53.0,969.0,925.0,1839319.0,144.0,30.26726,0.0,,,
,3.0,54.0,875.0,969.0,2033030.0,177.0,31.405746,0.0,,,
,3.0,54.0,888.0,1031.0,1867331.0,152.0,27.980461,0.0,,,
,3.0,54.0,883.0,1043.0,1906467.0,155.0,30.266232,0.0,,,
,3.0,55.0,895.0,1037.0,1833498.0,152.0,30.263748,0.0,,,
,3.0,60.0,913.0,899.0,2066339.0,152.0,29.117815,0.0,,,
,3.0,58.0,925.0,900.0,2044293.0,153.0,29.69439,0.0,,,
,3.0,53.0,901.0,1052.0,2106742.0,152.0,27.979342,0.0,,,
,3.0,54.0,1047.0,1001.0,1883218.0,168.0,31.980341,0.0,,,
,3.0,56.0,885.0,1034.0,1793574.0,151.0,30.265444,0.0,,,
,3.0,53.0,1062.0,999.0,1893375.0,169.0,31.975948,0.0,,,
,3.0,53.0,949.0,925.0,1880059.0,144.0,30.265123,0.0,,,
,3.0,54.0,874.0,1039.0,1784860.0,154.0,33.974033,0.0,,,
,3.0,63.0,1060.0,1000.0,1809226.0,169.0,30.255507,0.0,,,
,3.0,53.0,860.0,1037.0,1820912.0,155.0,33.97984,0.0,,,
,3.0,63.0,1070.0,997.0,1918914.0,168.0,30.271141,0.0,,,
,3.0,57.0,1055.0,1000.0,1906109.0,167.0,31.401985,0.0,,,
,3.0,54.0,1048.0,1000.0,1956079.0,169.0,32.14513,0.0,,,
,3.0,55.0,1061.0,999.0,2056605.0,168.0,31.979124,0.0,,,
,4.0,53.0,1055.0,997.0,1939556.0,160.0,30.265808,0.0,,,
,3.0,54.0,856.0,1042.0,1871848.0,154.0,31.406149,0.0,,,
,3.0,53.0,1057.0,1000.0,1738015.0,167.0,31.980747,0.0,,,
,3.0,53.0,1070.0,1000.0,2017344.0,167.0,31.980862,0.0,,,
,3.0,53.0,1049.0,1000.0,1956318.0,164.0,30.258371,0.0,,,
,3.0,53.0,1065.0,997.0,1881011.0,167.0,31.978996,0.0,,,
,3.0,53.0,1077.0,1000.0,1757932.0,170.0,31.97844,0.0,,,
,3.0,55.0,1044.0,993.0,2061011.0,167.0,31.974388,0.0,,,
,3.0,54.0,1055.0,995.0,2107628.0,166.0,30.266098,0.0,,,
,3.0,53.0,1061.0,1000.0,1918717.0,166.0,31.63988,0.0,,,
,3.0,53.0,1071.0,993.0,1919863.0,162.0,30.839893,0.0,,,
,3.0,53.0,1053.0,995.0,1981296.0,167.0,31.975052,0.0,,,
,3.0,53.0,1046.0,998.0,1931162.0,167.0,33.296974,0.0,,,
,3.0,53.0,885.0,962.0,1934041.0,178.0,31.981504,0.0,,,
,3.0,53.0,1053.0,1000.0,1921622.0,165.0,28.405731,0.0,,,
,3.0,55.0,1057.0,992.0,1867181.0,168.0,31.407412,0.0,,,
,3.0,53.0,1055.0,996.0,1832389.0,167.0,32.549484,0.0,,,
,3.0,54.0,1052.0,997.0,1830756.0,168.0,31.973484,0.0,,,
,3.0,53.0,1065.0,993.0,1714189.0,166.0,30.263048,0.0,,,
,3.0,53.0,1086.0,994.0,1818559.0,164.0,30.27004,0.0,,,
,3.0,53.0,1054.0,1000.0,1907050.0,167.0,32.548763,0.0,,,
,3.0,55.0,1047.0,998.0,1932254.0,168.0,28.838472,0.0,,,
,3.0,54.0,1068.0,994.0,1881139.0,167.0,31.085213,0.0,,,
,3.0,54.0,1067.0,997.0,1868471.0,168.0,31.972439,0.0,,,
,3.0,53.0,978.0,991.0,1979317.0,167.0,32.64686,0.0,,,
,3.0,53.0,1052.0,997.0,1905227.0,166.0,30.264395,0.0,,,
,3.0,53.0,1040.0,990.0,1971044.0,168.0,31.97343,0.0,,,
,3.0,53.0,1049.0,996.0,1816677.0,168.0,31.970718,0.0,,,
,3.0,54.0,966.0,993.0,1831298.0,169.0,31.979164,0.0,,,
,3.0,58.0,900.0,900.0,2159734.0,155.0,32.645134,0.0,,,
,3.0,54.0,994.0,993.0,1905947.0,166.0,29.969713,0.0,,,
,3.0,53.0,1007.0,993.0,1821332.0,167.0,31.007345,0.0,,,
,3.0,53.0,1063.0,992.0,2027163.0,165.0,30.260103,0.0,,,
,3.0,53.0,1040.0,995.0,2107975.0,169.0,31.978424,0.0,,,
,3.0,55.0,1053.0,1000.0,1741622.0,169.0,31.975063,0.0,,,
,3.0,53.0,1061.0,1000.0,1917239.0,170.0,31.976782,0.0,,,
,3.0,53.0,1018.0,1000.0,2058892.0,165.0,30.268326,0.0,,,
,3.0,63.0,881.0,901.0,2191200.0,155.0,29.126154,0.0,,,
,3.0,53.0,1050.0,997.0,1793722.0,168.0,29.306705,0.0,,,
,3.0,55.0,894.0,1043.0,1767906.0,152.0,30.120611,0.0,,,
