ITER,NUM_THREADS,DEFAULT_TICKS_PER_SLOT,RECV_BATCH_MAX_CPU,ITER_BATCH_SIZE,DEFAULT_HASHES_PER_SECOND,DEFAULT_TICKS_PER_SECOND,AVERAGE_TPS_BENCH1,AVERAGE_DROPRATE_BENCH1,REAL_TIME_RATE_BENCH1,USER_TIME_RATE_BENCH1,SYS_TIME_RATE_BENCH1
0.0,5.0,59.0,935.0,1095.0,1706061.0,176.0,23.806803,0.0,15126.0,212.0,108.0
0.0,5.0,53.0,892.0,1074.0,2184848.0,151.0,23.668037,0.0,15102.0,252.0,49.0
0.0,5.0,71.0,932.0,1032.0,2154545.0,162.0,22.947369,0.0,15427.0,205.0,96.0
0.0,5.0,72.0,1038.0,889.0,1960606.0,175.0,23.381567,0.0,15212.0,170.0,149.0
0.0,5.0,70.0,1138.0,892.0,2087879.0,168.0,23.38117,0.0,15124.0,303.0,7.0
0.0,5.0,63.0,941.0,898.0,2081818.0,153.0,26.60679,0.0,14452.0,233.0,48.0
0.0,5.0,64.0,1123.0,1150.0,1833333.0,177.0,23.808764,0.0,15390.0,174.0,131.0
0.0,5.0,54.0,923.0,947.0,1784848.0,150.0,23.381933,0.0,15126.0,236.0,61.0
0.0,5.0,73.0,1014.0,865.0,1936364.0,167.0,23.239689,0.0,15341.0,208.0,96.0
0.0,5.0,69.0,965.0,1014.0,1736364.0,184.0,23.37976,0.0,15377.0,167.0,113.0
0.0,5.0,63.0,989.0,929.0,2051515.0,147.0,23.095024,0.0,15379.0,192.0,112.0
0.0,5.0,59.0,1053.0,895.0,1760606.0,178.0,24.235453,0.0,15182.0,231.0,65.0
0.0,5.0,59.0,1071.0,1144.0,1772727.0,157.0,23.23568,0.0,15094.0,283.0,16.0
0.0,5.0,61.0,1129.0,1011.0,1809091.0,182.0,23.666151,0.0,15147.0,210.0,106.0
0.0,5.0,56.0,944.0,880.0,2003030.0,168.0,23.80639,0.0,15079.0,219.0,94.0
,3.0,55.0,926.0,1032.0,1889367.0,155.0,30.261717,0.0,,,
,3.0,55.0,919.0,1034.0,1888113.0,154.0,29.690298,0.0,,,
,3.0,55.0,920.0,1034.0,1888298.0,154.0,29.688986,0.0,,,
,3.0,55.0,927.0,1031.0,1888231.0,155.0,30.260244,0.0,,,
,3.0,55.0,915.0,1027.0,1883254.0,154.0,30.262604,0.0,,,
,3.0,55.0,906.0,1020.0,1879891.0,154.0,29.691092,0.0,,,
,3.0,55.0,918.0,1031.0,1888915.0,154.0,29.69513,0.0,,,
,3.0,55.0,919.0,1023.0,1878451.0,154.0,33.30724,0.0,,,
,3.0,55.0,924.0,1026.0,1879643.0,154.0,29.695545,0.0,,,
,3.0,55.0,923.0,1027.0,1880765.0,154.0,30.266747,0.0,,,
,3.0,55.0,923.0,1027.0,1880691.0,154.0,30.265957,0.0,,,
,3.0,55.0,923.0,1027.0,1880647.0,154.0,29.692802,0.0,,,
,3.0,55.0,922.0,1027.0,1881249.0,154.0,29.692602,0.0,,,
,3.0,55.0,922.0,1027.0,1881638.0,154.0,30.259981,0.0,,,
,3.0,55.0,921.0,1019.0,1875388.0,154.0,33.052002,0.0,,,
,3.0,55.0,925.0,1022.0,1877150.0,153.0,29.694727,0.0,,,
,3.0,55.0,924.0,1023.0,1877733.0,154.0,27.984583,0.0,,,
,3.0,55.0,922.0,1025.0,1880369.0,154.0,30.26551,0.0,,,
,3.0,55.0,922.0,1025.0,1880313.0,154.0,30.265627,0.0,,,
,3.0,55.0,922.0,1025.0,1880263.0,154.0,30.124557,0.0,,,
,3.0,55.0,922.0,1025.0,1880272.0,154.0,30.266672,0.0,,,
,3.0,55.0,922.0,1025.0,1880233.0,154.0,29.68608,0.0,,,
,3.0,55.0,922.0,1025.0,1880397.0,154.0,29.698845,0.0,,,
,3.0,55.0,921.0,1025.0,1880527.0,154.0,34.791782,0.0,,,
,3.0,55.0,922.0,1024.0,1879862.0,154.0,29.69468,0.0,,,
,3.0,55.0,922.0,1024.0,1880009.0,154.0,30.264318,0.0,,,
,3.0,55.0,922.0,1024.0,1879997.0,154.0,29.693775,0.0,,,
,3.0,55.0,922.0,1025.0,1880115.0,154.0,29.693338,0.0,,,
,3.0,55.0,922.0,1025.0,1880247.0,154.0,30.265501,0.0,,,
,3.0,55.0,922.0,1025.0,1880231.0,154.0,30.267904,0.0,,,
,3.0,55.0,922.0,1025.0,1880216.0,154.0,29.69713,0.0,,,
,3.0,55.0,922.0,1025.0,1880326.0,154.0,33.05031,0.0,,,
,3.0,55.0,922.0,1024.0,1879910.0,154.0,29.687857,0.0,,,
,3.0,55.0,922.0,1024.0,1880019.0,154.0,30.263727,0.0,,,
,3.0,55.0,922.0,1024.0,1880008.0,154.0,30.26627,0.0,,,
,3.0,55.0,922.0,1024.0,1880006.0,154.0,29.691097,0.0,,,
,3.0,55.0,922.0,1025.0,1880084.0,154.0,29.136166,0.0,,,
,3.0,55.0,922.0,1025.0,1880319.0,154.0,29.682201,0.0,,,
,3.0,55.0,922.0,1025.0,1880398.0,154.0,30.262562,0.0,,,
,3.0,55.0,922.0,1025.0,1880385.0,154.0,29.69364,0.0,,,
,3.0,55.0,922.0,1025.0,1880450.0,154.0,29.695309,0.0,,,
,3.0,55.0,922.0,1025.0,1880502.0,154.0,29.694511,0.0,,,
,3.0,55.0,922.0,1025.0,1880549.0,154.0,30.268166,0.0,,,
,3.0,55.0,921.0,1025.0,1880537.0,154.0,30.256975,0.0,,,
,3.0,55.0,921.0,1025.0,1880533.0,154.0,30.120731,0.0,,,
,3.0,55.0,921.0,1025.0,1880533.0,154.0,30.26557,0.0,,,
,3.0,55.0,921.0,1025.0,1880527.0,154.0,27.977688,0.0,,,
,3.0,55.0,922.0,1025.0,1880715.0,154.0,30.2569,0.0,,,
,3.0,55.0,922.0,1025.0,1880706.0,154.0,29.6908,0.0,,,
,3.0,55.0,922.0,1025.0,1880718.0,154.0,29.694517,0.0,,,
,3.0,55.0,922.0,1025.0,1880732.0,154.0,29.698895,0.0,,,
,3.0,55.0,922.0,1025.0,1880743.0,154.0,29.694586,0.0,,,
,3.0,55.0,922.0,1025.0,1880749.0,154.0,31.145922,0.0,,,
,3.0,55.0,922.0,1025.0,1880727.0,154.0,29.691986,0.0,,,
,3.0,55.0,922.0,1025.0,1880743.0,154.0,30.26063,0.0,,,
,3.0,55.0,921.0,1025.0,1880733.0,154.0,30.830173,0.0,,,
,3.0,55.0,921.0,1025.0,1880716.0,154.0,29.69002,0.0,,,
,3.0,55.0,921.0,1025.0,1880728.0,154.0,29.6949,0.0,,,
,3.0,55.0,916.0,1025.0,1882460.0,154.0,29.691172,0.0,,,
,3.0,55.0,922.0,1025.0,1880555.0,154.0,30.261942,0.0,,,
,3.0,55.0,922.0,1025.0,1880543.0,154.0,29.691679,0.0,,,
,3.0,55.0,922.0,1025.0,1880573.0,154.0,29.69078,0.0,,,
,3.0,55.0,922.0,1026.0,1880603.0,154.0,30.258041,0.0,,,
,3.0,55.0,922.0,1026.0,1880578.0,154.0,29.697493,0.0,,,
,3.0,55.0,922.0,1026.0,1880645.0,154.0,29.68735,0.0,,,
,3.0,55.0,922.0,1025.0,1880706.0,154.0,29.6953,0.0,,,
,3.0,55.0,921.0,1026.0,1880716.0,154.0,33.396893,0.0,,,
,3.0,55.0,921.0,1026.0,1880356.0,154.0,30.264267,0.0,,,
,3.0,55.0,921.0,1026.0,1880324.0,154.0,29.695549,0.0,,,
,3.0,55.0,921.0,1026.0,1880415.0,154.0,30.266085,0.0,,,
,3.0,55.0,921.0,1026.0,1880388.0,154.0,30.2666,0.0,,,
,3.0,55.0,921.0,1026.0,1880359.0,154.0,29.305283,0.0,,,
,3.0,55.0,921.0,1026.0,1880524.0,154.0,28.55084,0.0,,,
,3.0,55.0,922.0,1026.0,1880762.0,154.0,30.260145,0.0,,,
,3.0,55.0,922.0,1026.0,1880747.0,154.0,29.69276,0.0,,,
,3.0,55.0,922.0,1026.0,1880784.0,154.0,29.69493,0.0,,,
,3.0,55.0,922.0,1026.0,1880815.0,154.0,30.26553,0.0,,,
,3.0,55.0,921.0,1026.0,1880804.0,154.0,30.262184,0.0,,,
,3.0,55.0,921.0,1026.0,1880793.0,154.0,30.266737,0.0,,,
,3.0,55.0,921.0,1026.0,1880780.0,154.0,30.263248,0.0,,,
,3.0,55.0,921.0,1026.0,1880769.0,154.0,29.30709,0.0,,,
,3.0,55.0,921.0,1026.0,1880828.0,154.0,30.268959,0.0,,,
,3.0,55.0,921.0,1026.0,1880822.0,154.0,29.696068,0.0,,,
,3.0,55.0,921.0,1026.0,1880849.0,154.0,30.839264,0.0,,,
,3.0,55.0,921.0,1026.0,1880806.0,154.0,29.699902,0.0,,,
,3.0,55.0,921.0,1026.0,1880835.0,154.0,30.26765,0.0,,,
,3.0,55.0,921.0,1026.0,1880825.0,154.0,30.25812,0.0,,,
,3.0,55.0,921.0,1026.0,1880817.0,154.0,29.691267,0.0,,,
,3.0,55.0,921.0,1026.0,1880845.0,154.0,33.311405,0.0,,,
,3.0,55.0,921.0,1026.0,1880668.0,154.0,29.691605,0.0,,,
,3.0,55.0,921.0,1026.0,1880711.0,154.0,29.697828,0.0,,,
,3.0,55.0,921.0,1026.0,1880748.0,154.0,30.266182,0.0,,,
,3.0,55.0,921.0,1026.0,1880736.0,154.0,30.271616,0.0,,,
,3.0,55.0,921.0,1026.0,1880725.0,154.0,30.262672,0.0,,,
,3.0,55.0,921.0,1026.0,1880716.0,154.0,30.262344,0.0,,,
,3.0,55.0,921.0,1026.0,1880704.0,154.0,29.697578,0.0,,,
,3.0,55.0,921.0,1026.0,1880741.0,154.0,29.69738,0.0,,,
,3.0,55.0,921.0,1026.0,1880773.0,154.0,30.267601,0.0,,,
,3.0,55.0,921.0,1026.0,1880767.0,154.0,15.155278,0.01,,,
,3.0,55.0,925.0,1025.0,1881675.0,154.0,29.688425,0.0,,,
